1,1000,0.026252
2,2000,0.005642
3,3000,0.002482
4,4000,0.002127
5,5000,0.001915
6,6000,0.000903
7,7000,0.000858
8,8000,0.000851
9,9000,0.001403
10,10000,0.000412
11,11000,0.000516
12,12000,0.000742
13,13000,0.000310
14,14000,0.000716
15,15000,0.000693
16,16000,0.000209
17,17000,0.000972
18,18000,0.000203
19,19000,0.000641
20,20000,0.000303
