1,1000,0.082590
2,2000,0.009178
3,3000,0.003669
4,4000,0.002809
5,5000,0.003205
6,6000,0.001106
7,7000,0.001002
8,8000,0.000999
9,9000,0.002169
10,10000,0.000476
11,11000,0.000586
12,12000,0.000898
13,13000,0.000344
14,14000,0.000956
15,15000,0.000916
16,16000,0.000232
17,17000,0.001558
18,18000,0.000223
19,19000,0.000860
20,20000,0.000353
