1,1000,0.005569
2,2000,0.000273
3,3000,0.000099
4,4000,0.000068
5,5000,0.000081
6,6000,0.000020
7,7000,0.000023
8,8000,0.000037
9,9000,0.000042
10,10000,0.000017
11,11000,0.000025
12,12000,0.000057
13,13000,0.000010
14,14000,0.000050
15,15000,0.000088
16,16000,0.000006
17,17000,0.000125
18,18000,0.000006
19,19000,0.000068
20,20000,0.000018
