1,1000,0.108116
2,2000,0.071937
3,3000,0.058505
4,4000,0.077989
5,5000,0.078872
6,6000,0.041476
7,7000,0.039142
8,8000,0.085779
9,9000,0.025133
10,10000,0.030460
11,11000,0.033694
12,12000,0.020509
13,13000,0.036622
14,14000,0.020703
15,15000,0.020002
16,16000,0.026553
17,17000,0.020818
18,18000,0.036298
19,19000,0.020116
20,20000,0.024622
