1,1000,0.051292
2,2000,0.003440
3,3000,0.001436
4,4000,0.000683
5,5000,0.000367
6,6000,0.000165
7,7000,0.000105
8,8000,0.000073
9,9000,0.000054
10,10000,0.000043
11,11000,0.000056
12,12000,0.000127
13,13000,0.000470
14,14000,0.000018
15,15000,0.000417
16,16000,0.000502
17,17000,0.000145
18,18000,0.000035
19,19000,0.000760
20,20000,0.000012
