1,1000,0.201651
2,2000,0.066159
3,3000,0.079088
4,4000,0.083863
5,5000,0.039480
6,6000,0.042280
7,7000,0.032682
8,8000,0.042069
9,9000,0.033482
10,10000,0.030056
11,11000,0.026912
12,12000,0.023263
13,13000,0.024485
14,14000,0.030330
15,15000,0.025613
16,16000,0.021895
17,17000,0.040954
18,18000,0.019255
19,19000,0.021534
20,20000,0.020833
