1,1000,0.032259
2,2000,0.031431
3,3000,0.030997
4,4000,0.030874
5,5000,0.030856
6,6000,0.030915
7,7000,0.030706
8,8000,0.031170
9,9000,0.031266
10,10000,0.031413
11,11000,0.031286
12,12000,0.030891
13,13000,0.030873
14,14000,0.030680
15,15000,0.031392
16,16000,0.030711
17,17000,0.030892
18,18000,0.031046
19,19000,0.030824
20,20000,0.030904
