1,1000,0.005609
2,2000,0.000332
3,3000,0.000138
4,4000,0.000058
5,5000,0.000041
6,6000,0.000025
7,7000,0.000023
8,8000,0.000021
9,9000,0.000020
10,10000,0.000021
11,11000,0.000029
12,12000,0.000037
13,13000,0.000069
14,14000,0.000006
15,15000,0.000041
16,16000,0.000096
17,17000,0.000028
18,18000,0.000022
19,19000,0.000109
20,20000,0.000001
